worker id,subset,true rank,noisy rank
17,"[30, 34, 41]","[34, 30, 41]","[30, 41, 34]"
17,"[11, 36, 43]","[36, 11, 43]","[43, 11, 36]"
17,"[5, 25, 30]","[5, 25, 30]","[5, 25, 30]"
17,"[5, 17, 33]","[17, 5, 33]","[17, 5, 33]"
17,"[0, 25, 33]","[33, 25, 0]","[25, 33, 0]"
17,"[5, 17, 34]","[17, 34, 5]","[5, 34, 17]"
17,"[26, 30, 52]","[52, 30, 26]","[52, 30, 26]"
17,"[2, 30, 50]","[50, 2, 30]","[30, 2, 50]"
17,"[36, 54, 59]","[36, 59, 54]","[54, 59, 36]"
17,"[1, 9, 26]","[9, 1, 26]","[9, 1, 26]"
17,"[25, 45, 54]","[45, 54, 25]","[45, 54, 25]"
17,"[19, 29, 51]","[29, 19, 51]","[29, 19, 51]"
17,"[28, 35, 45]","[28, 45, 35]","[35, 45, 28]"
17,"[19, 52, 54]","[19, 52, 54]","[19, 52, 54]"
17,"[7, 18, 24]","[7, 18, 24]","[7, 24, 18]"
17,"[6, 25, 47]","[47, 25, 6]","[47, 6, 25]"
17,"[31, 40, 47]","[40, 47, 31]","[40, 47, 31]"
17,"[1, 30, 36]","[36, 1, 30]","[36, 1, 30]"
17,"[16, 25, 26]","[16, 25, 26]","[16, 25, 26]"
17,"[25, 42, 44]","[44, 25, 42]","[44, 25, 42]"
17,"[22, 42, 49]","[49, 42, 22]","[49, 42, 22]"
17,"[23, 28, 40]","[40, 28, 23]","[40, 28, 23]"
17,"[0, 24, 57]","[57, 0, 24]","[57, 0, 24]"
17,"[15, 22, 23]","[15, 23, 22]","[15, 22, 23]"
17,"[2, 39, 52]","[52, 2, 39]","[52, 2, 39]"
17,"[25, 47, 51]","[51, 47, 25]","[51, 47, 25]"
17,"[20, 33, 51]","[51, 33, 20]","[51, 33, 20]"
17,"[1, 37, 50]","[50, 1, 37]","[50, 1, 37]"
17,"[9, 29, 37]","[29, 9, 37]","[9, 29, 37]"
17,"[21, 36, 59]","[36, 59, 21]","[21, 59, 36]"
17,"[21, 35, 47]","[47, 21, 35]","[47, 21, 35]"
17,"[12, 22, 50]","[50, 12, 22]","[22, 12, 50]"
17,"[3, 12, 37]","[12, 3, 37]","[12, 3, 37]"
17,"[5, 35, 57]","[5, 57, 35]","[5, 57, 35]"
17,"[15, 31, 36]","[36, 15, 31]","[36, 15, 31]"
17,"[0, 18, 22]","[0, 18, 22]","[0, 18, 22]"
17,"[30, 34, 37]","[34, 30, 37]","[30, 34, 37]"
17,"[7, 41, 54]","[7, 54, 41]","[41, 54, 7]"
17,"[40, 49, 58]","[40, 49, 58]","[40, 58, 49]"
17,"[36, 42, 54]","[36, 54, 42]","[36, 54, 42]"
17,"[8, 22, 34]","[34, 8, 22]","[34, 8, 22]"
17,"[12, 29, 34]","[34, 29, 12]","[34, 29, 12]"
17,"[2, 6, 23]","[2, 23, 6]","[2, 6, 23]"
17,"[4, 36, 39]","[4, 36, 39]","[4, 36, 39]"
17,"[15, 32, 44]","[15, 44, 32]","[32, 44, 15]"
17,"[3, 41, 58]","[3, 41, 58]","[41, 3, 58]"
17,"[25, 28, 58]","[28, 25, 58]","[25, 28, 58]"
17,"[27, 34, 47]","[34, 47, 27]","[47, 27, 34]"
17,"[37, 50, 57]","[50, 57, 37]","[57, 37, 50]"
17,"[19, 40, 57]","[19, 40, 57]","[19, 40, 57]"
17,"[4, 54, 55]","[4, 55, 54]","[55, 54, 4]"
17,"[23, 33, 53]","[33, 23, 53]","[23, 53, 33]"
17,"[4, 9, 20]","[4, 9, 20]","[9, 4, 20]"
17,"[3, 54, 55]","[55, 54, 3]","[55, 3, 54]"
17,"[29, 42, 47]","[29, 47, 42]","[29, 47, 42]"
17,"[3, 18, 48]","[48, 18, 3]","[48, 18, 3]"
17,"[12, 36, 50]","[36, 50, 12]","[12, 50, 36]"
17,"[21, 23, 36]","[36, 23, 21]","[36, 23, 21]"
17,"[10, 45, 51]","[51, 45, 10]","[51, 10, 45]"
17,"[14, 26, 34]","[34, 14, 26]","[14, 26, 34]"
17,"[10, 21, 34]","[34, 10, 21]","[34, 10, 21]"
17,"[10, 18, 31]","[10, 18, 31]","[10, 18, 31]"
17,"[2, 14, 38]","[2, 14, 38]","[2, 38, 14]"
17,"[11, 31, 40]","[40, 11, 31]","[40, 11, 31]"
17,"[6, 13, 23]","[13, 23, 6]","[13, 23, 6]"
17,"[6, 30, 35]","[6, 30, 35]","[6, 35, 30]"
17,"[16, 22, 56]","[16, 56, 22]","[16, 22, 56]"
17,"[7, 10, 56]","[7, 56, 10]","[7, 56, 10]"
17,"[16, 17, 50]","[16, 17, 50]","[16, 17, 50]"
17,"[12, 35, 51]","[51, 12, 35]","[51, 12, 35]"
17,"[14, 22, 33]","[33, 14, 22]","[22, 14, 33]"
18,"[12, 23, 51]","[51, 23, 12]","[51, 23, 12]"
18,"[4, 16, 21]","[4, 16, 21]","[21, 4, 16]"
18,"[33, 34, 40]","[34, 40, 33]","[40, 33, 34]"
18,"[28, 33, 46]","[33, 28, 46]","[33, 28, 46]"
18,"[18, 39, 46]","[46, 39, 18]","[46, 39, 18]"
18,"[40, 52, 53]","[40, 52, 53]","[52, 53, 40]"
18,"[1, 27, 36]","[36, 1, 27]","[1, 27, 36]"
18,"[37, 39, 45]","[45, 39, 37]","[39, 45, 37]"
18,"[7, 32, 40]","[7, 40, 32]","[7, 40, 32]"
18,"[0, 45, 50]","[50, 45, 0]","[50, 45, 0]"
18,"[7, 15, 47]","[7, 15, 47]","[7, 47, 15]"
18,"[31, 36, 48]","[48, 36, 31]","[48, 31, 36]"
18,"[3, 22, 52]","[52, 3, 22]","[22, 52, 3]"
18,"[23, 39, 52]","[52, 39, 23]","[52, 23, 39]"
18,"[19, 36, 47]","[36, 19, 47]","[36, 19, 47]"
18,"[6, 8, 10]","[8, 10, 6]","[6, 8, 10]"
18,"[7, 27, 51]","[7, 51, 27]","[7, 51, 27]"
18,"[11, 23, 43]","[23, 11, 43]","[11, 23, 43]"
18,"[10, 21, 41]","[10, 41, 21]","[21, 10, 41]"
18,"[3, 6, 13]","[13, 6, 3]","[13, 3, 6]"
18,"[7, 12, 40]","[7, 40, 12]","[12, 40, 7]"
18,"[19, 20, 25]","[19, 20, 25]","[19, 20, 25]"
18,"[1, 14, 48]","[48, 1, 14]","[48, 1, 14]"
18,"[15, 54, 55]","[55, 15, 54]","[55, 15, 54]"
18,"[5, 27, 38]","[5, 27, 38]","[5, 38, 27]"
18,"[23, 41, 56]","[56, 23, 41]","[56, 23, 41]"
18,"[30, 42, 44]","[44, 30, 42]","[44, 30, 42]"
18,"[21, 29, 35]","[29, 21, 35]","[35, 29, 21]"
18,"[24, 42, 44]","[44, 24, 42]","[44, 42, 24]"
18,"[9, 15, 47]","[9, 15, 47]","[9, 15, 47]"
18,"[21, 40, 51]","[51, 40, 21]","[21, 40, 51]"
18,"[14, 38, 55]","[55, 14, 38]","[55, 14, 38]"
18,"[28, 30, 51]","[51, 28, 30]","[51, 28, 30]"
18,"[1, 17, 40]","[17, 40, 1]","[40, 17, 1]"
18,"[2, 11, 30]","[2, 11, 30]","[2, 11, 30]"
18,"[4, 43, 56]","[4, 56, 43]","[4, 56, 43]"
18,"[18, 38, 57]","[57, 38, 18]","[18, 38, 57]"
18,"[34, 41, 56]","[34, 56, 41]","[34, 56, 41]"
18,"[42, 47, 50]","[50, 47, 42]","[50, 42, 47]"
18,"[1, 13, 48]","[48, 1, 13]","[13, 48, 1]"
18,"[24, 29, 43]","[29, 24, 43]","[29, 24, 43]"
18,"[7, 52, 57]","[7, 52, 57]","[52, 57, 7]"
18,"[7, 27, 44]","[7, 44, 27]","[7, 44, 27]"
18,"[9, 20, 21]","[9, 20, 21]","[9, 20, 21]"
18,"[44, 52, 59]","[52, 44, 59]","[52, 44, 59]"
18,"[5, 31, 38]","[5, 38, 31]","[31, 38, 5]"
18,"[13, 23, 43]","[13, 23, 43]","[13, 23, 43]"
18,"[2, 48, 51]","[48, 51, 2]","[2, 48, 51]"
18,"[5, 12, 30]","[5, 12, 30]","[5, 30, 12]"
18,"[34, 40, 45]","[34, 40, 45]","[34, 40, 45]"
18,"[15, 16, 31]","[16, 15, 31]","[16, 15, 31]"
18,"[2, 3, 29]","[29, 2, 3]","[29, 2, 3]"
18,"[1, 24, 57]","[1, 57, 24]","[57, 1, 24]"
18,"[8, 13, 37]","[13, 8, 37]","[37, 13, 8]"
18,"[10, 49, 58]","[10, 49, 58]","[10, 58, 49]"
18,"[2, 6, 18]","[2, 6, 18]","[6, 2, 18]"
18,"[14, 53, 57]","[14, 57, 53]","[14, 53, 57]"
18,"[39, 51, 52]","[51, 52, 39]","[52, 39, 51]"
18,"[26, 29, 54]","[29, 54, 26]","[54, 26, 29]"
18,"[2, 26, 39]","[2, 39, 26]","[2, 39, 26]"
18,"[33, 54, 58]","[33, 54, 58]","[33, 58, 54]"
18,"[16, 27, 51]","[16, 51, 27]","[16, 51, 27]"
18,"[18, 31, 52]","[52, 18, 31]","[18, 52, 31]"
18,"[15, 19, 54]","[19, 15, 54]","[19, 15, 54]"
18,"[39, 46, 47]","[46, 47, 39]","[47, 46, 39]"
18,"[14, 30, 57]","[14, 57, 30]","[14, 57, 30]"
18,"[10, 15, 23]","[15, 10, 23]","[23, 15, 10]"
18,"[13, 51, 58]","[51, 13, 58]","[51, 13, 58]"
18,"[9, 27, 46]","[9, 46, 27]","[9, 46, 27]"
18,"[6, 27, 36]","[36, 27, 6]","[36, 6, 27]"
18,"[29, 33, 35]","[29, 33, 35]","[35, 29, 33]"
18,"[3, 30, 54]","[54, 30, 3]","[54, 30, 3]"
18,"[4, 7, 47]","[4, 7, 47]","[4, 47, 7]"
18,"[9, 24, 32]","[9, 32, 24]","[9, 24, 32]"
18,"[12, 17, 23]","[17, 23, 12]","[23, 17, 12]"
18,"[33, 37, 40]","[40, 33, 37]","[33, 40, 37]"
18,"[9, 15, 21]","[9, 15, 21]","[9, 15, 21]"
18,"[53, 57, 58]","[57, 53, 58]","[58, 53, 57]"
18,"[5, 40, 53]","[5, 40, 53]","[5, 40, 53]"
18,"[15, 43, 55]","[55, 15, 43]","[55, 15, 43]"
18,"[34, 40, 52]","[34, 40, 52]","[34, 40, 52]"
18,"[2, 41, 50]","[50, 2, 41]","[50, 2, 41]"
18,"[18, 21, 30]","[18, 30, 21]","[18, 30, 21]"
18,"[34, 36, 42]","[34, 36, 42]","[34, 42, 36]"
18,"[2, 37, 46]","[46, 2, 37]","[46, 2, 37]"
18,"[20, 44, 49]","[20, 44, 49]","[20, 44, 49]"
18,"[13, 29, 55]","[29, 55, 13]","[13, 29, 55]"
18,"[39, 40, 41]","[40, 39, 41]","[40, 39, 41]"
18,"[14, 25, 28]","[28, 25, 14]","[25, 14, 28]"
18,"[6, 37, 58]","[6, 37, 58]","[58, 6, 37]"
18,"[7, 28, 46]","[7, 28, 46]","[28, 7, 46]"
18,"[20, 45, 54]","[45, 20, 54]","[45, 20, 54]"
18,"[22, 35, 55]","[55, 22, 35]","[22, 35, 55]"
18,"[15, 25, 56]","[56, 15, 25]","[56, 25, 15]"
18,"[13, 24, 57]","[13, 57, 24]","[24, 13, 57]"
18,"[12, 28, 56]","[56, 28, 12]","[56, 28, 12]"
18,"[6, 36, 40]","[36, 40, 6]","[6, 40, 36]"
18,"[1, 48, 52]","[48, 1, 52]","[1, 48, 52]"
18,"[9, 23, 43]","[9, 23, 43]","[9, 23, 43]"
18,"[12, 22, 30]","[12, 30, 22]","[12, 30, 22]"
19,"[21, 24, 34]","[34, 24, 21]","[34, 21, 24]"
19,"[3, 15, 51]","[15, 51, 3]","[3, 51, 15]"
19,"[1, 42, 59]","[1, 59, 42]","[1, 59, 42]"
19,"[18, 31, 50]","[50, 18, 31]","[31, 50, 18]"
19,"[11, 40, 54]","[40, 54, 11]","[54, 40, 11]"
19,"[21, 23, 36]","[36, 23, 21]","[36, 23, 21]"
19,"[36, 38, 50]","[36, 50, 38]","[38, 50, 36]"
19,"[25, 35, 38]","[25, 38, 35]","[25, 38, 35]"
19,"[2, 14, 44]","[2, 44, 14]","[2, 14, 44]"
19,"[9, 27, 44]","[9, 44, 27]","[9, 44, 27]"
19,"[29, 31, 33]","[29, 33, 31]","[29, 33, 31]"
19,"[22, 49, 55]","[55, 49, 22]","[55, 49, 22]"
19,"[16, 32, 51]","[16, 51, 32]","[16, 32, 51]"
19,"[9, 35, 49]","[9, 49, 35]","[9, 35, 49]"
19,"[8, 10, 40]","[40, 8, 10]","[40, 10, 8]"
19,"[3, 49, 51]","[51, 49, 3]","[51, 3, 49]"
19,"[7, 24, 46]","[7, 46, 24]","[46, 24, 7]"
19,"[28, 33, 54]","[33, 28, 54]","[28, 54, 33]"
19,"[2, 30, 51]","[51, 2, 30]","[30, 51, 2]"
19,"[3, 5, 54]","[5, 54, 3]","[5, 54, 3]"
19,"[8, 28, 33]","[33, 28, 8]","[33, 28, 8]"
19,"[25, 28, 30]","[28, 25, 30]","[30, 25, 28]"
19,"[9, 14, 33]","[9, 33, 14]","[9, 33, 14]"
19,"[6, 30, 36]","[36, 6, 30]","[6, 30, 36]"
19,"[2, 16, 27]","[16, 2, 27]","[16, 2, 27]"
19,"[12, 32, 54]","[54, 32, 12]","[54, 12, 32]"
19,"[18, 34, 47]","[34, 47, 18]","[47, 34, 18]"
19,"[7, 39, 48]","[48, 7, 39]","[48, 39, 7]"
19,"[26, 34, 54]","[34, 54, 26]","[26, 54, 34]"
19,"[31, 36, 55]","[36, 55, 31]","[36, 55, 31]"
19,"[12, 22, 47]","[47, 12, 22]","[22, 47, 12]"
19,"[49, 50, 53]","[50, 53, 49]","[50, 53, 49]"
19,"[31, 36, 43]","[36, 31, 43]","[31, 43, 36]"
19,"[18, 25, 33]","[33, 25, 18]","[33, 25, 18]"
19,"[30, 48, 58]","[48, 30, 58]","[58, 48, 30]"
19,"[0, 26, 58]","[0, 26, 58]","[0, 58, 26]"
19,"[29, 42, 44]","[29, 44, 42]","[42, 44, 29]"
19,"[15, 50, 59]","[50, 15, 59]","[15, 50, 59]"
19,"[2, 10, 16]","[16, 2, 10]","[16, 2, 10]"
19,"[17, 50, 57]","[17, 50, 57]","[50, 17, 57]"
19,"[17, 18, 27]","[17, 27, 18]","[18, 27, 17]"
19,"[3, 33, 40]","[40, 33, 3]","[33, 3, 40]"
19,"[7, 31, 42]","[7, 31, 42]","[7, 31, 42]"
19,"[5, 30, 43]","[5, 30, 43]","[43, 5, 30]"
19,"[14, 16, 39]","[16, 39, 14]","[39, 16, 14]"
19,"[13, 49, 56]","[56, 13, 49]","[56, 13, 49]"
19,"[9, 15, 22]","[9, 15, 22]","[15, 9, 22]"
19,"[13, 34, 52]","[34, 13, 52]","[13, 52, 34]"
19,"[39, 45, 47]","[45, 47, 39]","[47, 45, 39]"
19,"[30, 46, 55]","[55, 46, 30]","[30, 55, 46]"
19,"[11, 16, 21]","[16, 11, 21]","[11, 16, 21]"
19,"[5, 13, 21]","[5, 13, 21]","[5, 13, 21]"
19,"[18, 47, 59]","[59, 47, 18]","[59, 47, 18]"
19,"[26, 35, 52]","[52, 26, 35]","[52, 26, 35]"
19,"[5, 22, 48]","[48, 5, 22]","[48, 5, 22]"
19,"[8, 22, 24]","[8, 24, 22]","[22, 8, 24]"
19,"[32, 35, 59]","[59, 32, 35]","[59, 35, 32]"
19,"[1, 8, 41]","[1, 8, 41]","[8, 41, 1]"
19,"[9, 16, 25]","[16, 9, 25]","[16, 9, 25]"
19,"[4, 13, 34]","[4, 34, 13]","[4, 34, 13]"
19,"[6, 31, 46]","[46, 6, 31]","[31, 6, 46]"
19,"[10, 29, 41]","[29, 10, 41]","[41, 10, 29]"
19,"[17, 40, 59]","[17, 40, 59]","[17, 59, 40]"
19,"[22, 23, 52]","[52, 23, 22]","[52, 23, 22]"
19,"[7, 10, 39]","[7, 39, 10]","[7, 10, 39]"
19,"[14, 21, 37]","[14, 37, 21]","[21, 14, 37]"
19,"[0, 13, 20]","[20, 13, 0]","[20, 13, 0]"
19,"[9, 13, 16]","[16, 9, 13]","[13, 9, 16]"
19,"[17, 37, 44]","[17, 44, 37]","[17, 44, 37]"
19,"[30, 33, 52]","[33, 52, 30]","[52, 30, 33]"
19,"[14, 51, 57]","[51, 14, 57]","[51, 14, 57]"
19,"[1, 30, 35]","[1, 30, 35]","[30, 1, 35]"
19,"[4, 7, 8]","[4, 7, 8]","[7, 4, 8]"
19,"[9, 32, 57]","[9, 32, 57]","[57, 9, 32]"
19,"[35, 50, 57]","[50, 57, 35]","[57, 50, 35]"
19,"[42, 44, 58]","[44, 42, 58]","[58, 44, 42]"
19,"[20, 34, 51]","[34, 51, 20]","[51, 20, 34]"
19,"[15, 36, 57]","[36, 15, 57]","[15, 36, 57]"
19,"[8, 12, 58]","[8, 12, 58]","[8, 58, 12]"
19,"[41, 43, 53]","[53, 41, 43]","[53, 43, 41]"
19,"[13, 21, 34]","[34, 13, 21]","[34, 21, 13]"
19,"[16, 32, 59]","[16, 59, 32]","[32, 59, 16]"
19,"[10, 40, 43]","[40, 10, 43]","[10, 43, 40]"
19,"[3, 20, 29]","[29, 20, 3]","[3, 29, 20]"
19,"[13, 35, 45]","[45, 13, 35]","[35, 45, 13]"
19,"[0, 7, 39]","[7, 39, 0]","[7, 39, 0]"
19,"[13, 19, 29]","[29, 19, 13]","[29, 19, 13]"
19,"[9, 10, 41]","[9, 10, 41]","[10, 9, 41]"
19,"[3, 6, 17]","[17, 6, 3]","[17, 6, 3]"
19,"[5, 12, 33]","[5, 33, 12]","[5, 12, 33]"
19,"[19, 48, 51]","[48, 19, 51]","[19, 51, 48]"
19,"[12, 41, 49]","[49, 12, 41]","[41, 49, 12]"
19,"[9, 16, 56]","[16, 56, 9]","[16, 9, 56]"
19,"[14, 31, 52]","[52, 14, 31]","[14, 31, 52]"
19,"[16, 29, 54]","[16, 29, 54]","[16, 54, 29]"
19,"[8, 15, 51]","[15, 51, 8]","[8, 51, 15]"
19,"[9, 39, 59]","[9, 59, 39]","[39, 9, 59]"
19,"[27, 35, 54]","[54, 27, 35]","[54, 27, 35]"
19,"[13, 30, 32]","[13, 32, 30]","[30, 32, 13]"
19,"[13, 38, 55]","[55, 13, 38]","[55, 13, 38]"
20,"[15, 16, 51]","[16, 15, 51]","[15, 16, 51]"
20,"[7, 14, 31]","[7, 14, 31]","[7, 31, 14]"
20,"[2, 4, 19]","[4, 19, 2]","[2, 4, 19]"
20,"[41, 54, 57]","[54, 57, 41]","[54, 57, 41]"
20,"[24, 31, 37]","[31, 24, 37]","[24, 31, 37]"
20,"[4, 17, 32]","[4, 17, 32]","[4, 17, 32]"
20,"[35, 47, 52]","[52, 47, 35]","[35, 52, 47]"
20,"[0, 19, 45]","[19, 45, 0]","[0, 45, 19]"
20,"[12, 16, 27]","[16, 27, 12]","[12, 27, 16]"
20,"[8, 31, 55]","[55, 8, 31]","[55, 8, 31]"
20,"[8, 24, 36]","[36, 8, 24]","[36, 8, 24]"
20,"[17, 41, 55]","[17, 55, 41]","[41, 55, 17]"
20,"[8, 15, 23]","[15, 8, 23]","[15, 8, 23]"
20,"[15, 17, 36]","[17, 36, 15]","[36, 17, 15]"
20,"[5, 39, 41]","[5, 39, 41]","[5, 39, 41]"
20,"[0, 10, 44]","[44, 10, 0]","[44, 10, 0]"
20,"[30, 31, 38]","[38, 31, 30]","[38, 31, 30]"
20,"[6, 19, 47]","[19, 47, 6]","[19, 47, 6]"
20,"[26, 28, 37]","[28, 26, 37]","[28, 26, 37]"
20,"[5, 20, 59]","[5, 20, 59]","[5, 20, 59]"
20,"[15, 26, 46]","[15, 46, 26]","[15, 46, 26]"
20,"[2, 11, 14]","[2, 14, 11]","[2, 14, 11]"
20,"[2, 33, 53]","[33, 2, 53]","[33, 2, 53]"
20,"[11, 16, 53]","[16, 53, 11]","[53, 11, 16]"
20,"[11, 21, 25]","[25, 11, 21]","[21, 25, 11]"
20,"[35, 52, 53]","[52, 53, 35]","[53, 52, 35]"
20,"[16, 30, 44]","[16, 44, 30]","[16, 44, 30]"
20,"[10, 26, 58]","[10, 26, 58]","[10, 26, 58]"
20,"[4, 25, 31]","[4, 25, 31]","[25, 4, 31]"
20,"[23, 30, 38]","[23, 38, 30]","[23, 38, 30]"
20,"[22, 43, 53]","[53, 43, 22]","[53, 43, 22]"
20,"[22, 44, 46]","[46, 44, 22]","[44, 46, 22]"
20,"[4, 15, 52]","[4, 15, 52]","[4, 15, 52]"
20,"[7, 31, 46]","[7, 46, 31]","[31, 46, 7]"
20,"[18, 19, 35]","[19, 18, 35]","[35, 19, 18]"
20,"[23, 27, 36]","[36, 23, 27]","[36, 23, 27]"
20,"[15, 22, 36]","[36, 15, 22]","[22, 36, 15]"
20,"[19, 20, 30]","[19, 20, 30]","[20, 19, 30]"
20,"[9, 50, 51]","[9, 50, 51]","[9, 50, 51]"
20,"[47, 52, 54]","[52, 54, 47]","[52, 54, 47]"
20,"[11, 12, 34]","[34, 11, 12]","[34, 11, 12]"
20,"[3, 19, 52]","[19, 52, 3]","[19, 52, 3]"
20,"[3, 7, 35]","[7, 3, 35]","[3, 7, 35]"
20,"[10, 14, 37]","[10, 14, 37]","[10, 37, 14]"
20,"[17, 18, 47]","[17, 47, 18]","[17, 47, 18]"
20,"[1, 33, 46]","[33, 1, 46]","[33, 1, 46]"
20,"[22, 28, 40]","[40, 28, 22]","[22, 40, 28]"
20,"[36, 53, 57]","[36, 57, 53]","[36, 57, 53]"
20,"[3, 41, 44]","[44, 3, 41]","[44, 3, 41]"
20,"[14, 36, 52]","[36, 52, 14]","[14, 36, 52]"
20,"[5, 13, 59]","[5, 13, 59]","[13, 59, 5]"
20,"[7, 10, 23]","[7, 10, 23]","[7, 10, 23]"
20,"[1, 9, 15]","[9, 15, 1]","[9, 15, 1]"
20,"[21, 27, 28]","[28, 27, 21]","[28, 21, 27]"
20,"[7, 31, 52]","[7, 52, 31]","[7, 31, 52]"
20,"[1, 10, 11]","[1, 10, 11]","[1, 10, 11]"
20,"[25, 26, 28]","[28, 25, 26]","[28, 25, 26]"
20,"[19, 26, 57]","[19, 57, 26]","[57, 19, 26]"
20,"[6, 47, 50]","[50, 47, 6]","[6, 47, 50]"
20,"[42, 49, 52]","[52, 49, 42]","[52, 49, 42]"
20,"[4, 7, 10]","[4, 7, 10]","[4, 7, 10]"
20,"[3, 4, 8]","[4, 8, 3]","[4, 3, 8]"
20,"[6, 14, 20]","[20, 14, 6]","[20, 14, 6]"
20,"[25, 35, 38]","[25, 38, 35]","[25, 38, 35]"
20,"[38, 52, 53]","[52, 53, 38]","[52, 53, 38]"
20,"[33, 38, 55]","[55, 33, 38]","[55, 33, 38]"
20,"[11, 27, 45]","[45, 11, 27]","[27, 11, 45]"
20,"[17, 30, 39]","[17, 39, 30]","[17, 39, 30]"
20,"[5, 16, 38]","[16, 5, 38]","[16, 5, 38]"
20,"[4, 27, 45]","[4, 45, 27]","[4, 45, 27]"
20,"[13, 15, 56]","[56, 15, 13]","[15, 56, 13]"
20,"[9, 31, 46]","[9, 46, 31]","[9, 46, 31]"
20,"[16, 17, 46]","[16, 17, 46]","[46, 16, 17]"
20,"[31, 35, 54]","[54, 31, 35]","[54, 31, 35]"
20,"[19, 27, 39]","[19, 39, 27]","[19, 39, 27]"
20,"[0, 40, 42]","[40, 0, 42]","[40, 0, 42]"
20,"[9, 28, 38]","[9, 28, 38]","[9, 28, 38]"
20,"[6, 9, 54]","[9, 54, 6]","[9, 54, 6]"
20,"[18, 22, 27]","[27, 18, 22]","[27, 18, 22]"
20,"[12, 34, 56]","[34, 56, 12]","[34, 56, 12]"
20,"[1, 28, 45]","[1, 28, 45]","[1, 28, 45]"
20,"[11, 14, 21]","[14, 11, 21]","[14, 11, 21]"
20,"[29, 37, 50]","[29, 50, 37]","[29, 50, 37]"
20,"[10, 12, 55]","[55, 10, 12]","[55, 10, 12]"
20,"[8, 11, 57]","[8, 57, 11]","[11, 57, 8]"
20,"[11, 32, 42]","[32, 11, 42]","[11, 42, 32]"
20,"[36, 42, 55]","[36, 55, 42]","[36, 55, 42]"
20,"[16, 25, 52]","[16, 52, 25]","[52, 25, 16]"
20,"[17, 38, 59]","[17, 59, 38]","[17, 59, 38]"
20,"[25, 38, 48]","[48, 25, 38]","[48, 25, 38]"
20,"[13, 51, 52]","[51, 13, 52]","[52, 51, 13]"
20,"[32, 37, 42]","[32, 42, 37]","[37, 32, 42]"
20,"[10, 17, 21]","[17, 10, 21]","[17, 10, 21]"
20,"[24, 29, 40]","[29, 40, 24]","[40, 24, 29]"
20,"[14, 39, 40]","[40, 39, 14]","[40, 14, 39]"
20,"[33, 45, 47]","[33, 45, 47]","[47, 33, 45]"
20,"[26, 52, 58]","[52, 26, 58]","[26, 52, 58]"
20,"[10, 35, 47]","[47, 10, 35]","[47, 10, 35]"
20,"[6, 7, 9]","[7, 9, 6]","[7, 9, 6]"
20,"[5, 18, 50]","[50, 5, 18]","[50, 5, 18]"
21,"[17, 23, 46]","[17, 46, 23]","[17, 46, 23]"
21,"[5, 20, 41]","[5, 20, 41]","[5, 20, 41]"
21,"[14, 36, 57]","[36, 14, 57]","[36, 14, 57]"
21,"[6, 41, 57]","[57, 6, 41]","[41, 6, 57]"
21,"[11, 45, 51]","[51, 45, 11]","[51, 45, 11]"
21,"[12, 49, 57]","[57, 49, 12]","[57, 49, 12]"
21,"[21, 41, 46]","[46, 41, 21]","[46, 41, 21]"
21,"[10, 27, 57]","[10, 57, 27]","[10, 27, 57]"
21,"[3, 26, 53]","[53, 3, 26]","[53, 3, 26]"
21,"[0, 25, 55]","[55, 25, 0]","[55, 25, 0]"
21,"[27, 38, 46]","[46, 27, 38]","[46, 38, 27]"
21,"[25, 35, 37]","[25, 37, 35]","[25, 37, 35]"
21,"[6, 46, 59]","[46, 59, 6]","[46, 59, 6]"
21,"[18, 29, 41]","[29, 18, 41]","[29, 18, 41]"
21,"[22, 28, 56]","[56, 28, 22]","[56, 28, 22]"
21,"[9, 28, 38]","[9, 28, 38]","[9, 28, 38]"
21,"[0, 9, 15]","[9, 15, 0]","[15, 9, 0]"
21,"[1, 42, 53]","[1, 53, 42]","[1, 53, 42]"
21,"[7, 23, 55]","[7, 55, 23]","[7, 55, 23]"
21,"[15, 34, 37]","[34, 15, 37]","[34, 15, 37]"
21,"[1, 37, 38]","[1, 38, 37]","[1, 38, 37]"
21,"[4, 27, 41]","[4, 27, 41]","[4, 27, 41]"
21,"[7, 18, 40]","[7, 40, 18]","[7, 40, 18]"
21,"[0, 1, 24]","[1, 0, 24]","[1, 0, 24]"
21,"[18, 20, 43]","[20, 18, 43]","[43, 20, 18]"
21,"[13, 32, 39]","[13, 39, 32]","[32, 39, 13]"
21,"[5, 10, 33]","[5, 33, 10]","[5, 33, 10]"
21,"[36, 45, 52]","[36, 45, 52]","[36, 45, 52]"
21,"[16, 17, 39]","[16, 17, 39]","[39, 16, 17]"
21,"[15, 24, 29]","[29, 15, 24]","[29, 15, 24]"
21,"[28, 52, 59]","[28, 52, 59]","[28, 52, 59]"
21,"[7, 47, 59]","[7, 59, 47]","[7, 59, 47]"
21,"[7, 49, 53]","[7, 53, 49]","[7, 49, 53]"
21,"[18, 32, 49]","[32, 49, 18]","[32, 49, 18]"
21,"[22, 37, 39]","[39, 37, 22]","[39, 37, 22]"
21,"[33, 49, 52]","[33, 52, 49]","[49, 33, 52]"
21,"[44, 55, 58]","[55, 44, 58]","[44, 55, 58]"
21,"[13, 17, 52]","[17, 13, 52]","[17, 13, 52]"
21,"[10, 35, 45]","[45, 10, 35]","[45, 10, 35]"
21,"[0, 16, 56]","[16, 56, 0]","[0, 56, 16]"
